file,date,wavelength,instrument
/171/1997-12-07T19:18:21.fits,1997-12-07T19:00:15.832000+00:00,171,EIT
/171/1997-12-08T01:18:24.fits,1997-12-08T01:00:15.825000+00:00,171,EIT
/171/1997-12-08T07:18:19.fits,1997-12-08T07:00:14.118000+00:00,171,EIT
/171/1997-12-08T13:18:21.fits,1997-12-08T13:00:14.312000+00:00,171,EIT
/171/1997-12-08T19:18:20.fits,1997-12-08T19:00:14.306000+00:00,171,EIT
/171/1997-12-09T07:18:20.fits,1997-12-09T07:00:14.095000+00:00,171,EIT
/171/1997-12-09T19:18:22.fits,1997-12-09T19:00:14.084000+00:00,171,EIT
/171/1997-12-10T01:18:24.fits,1997-12-10T01:00:15.979000+00:00,171,EIT
/171/1997-12-10T07:18:26.fits,1997-12-10T07:00:15.974000+00:00,171,EIT
/171/1997-12-10T13:03:08.fits,1997-12-10T12:45:00.476000+00:00,171,EIT
/171/1997-12-11T01:18:21.fits,1997-12-11T01:00:14.156000+00:00,171,EIT
/171/1997-12-11T13:18:21.fits,1997-12-11T13:00:14.445000+00:00,171,EIT
/171/1997-12-12T01:18:19.fits,1997-12-12T01:00:14.034000+00:00,171,EIT
/171/1997-12-12T07:18:19.fits,1997-12-12T07:00:14.529000+00:00,171,EIT
/171/1997-12-12T13:18:20.fits,1997-12-12T13:00:14.124000+00:00,171,EIT
/171/1997-12-12T19:23:04.fits,1997-12-12T19:04:59.315000+00:00,171,EIT
/171/1997-12-13T01:18:19.fits,1997-12-13T01:00:14.213000+00:00,171,EIT
/171/1997-12-14T15:02:13.fits,1997-12-14T14:44:07.219000+00:00,171,EIT
/171/1997-12-15T01:18:20.fits,1997-12-15T01:00:14.367000+00:00,171,EIT
/171/1997-12-15T07:18:18.fits,1997-12-15T07:00:14.261000+00:00,171,EIT
/171/1997-12-15T13:18:19.fits,1997-12-15T13:00:15.755000+00:00,171,EIT
/171/1997-12-15T19:20:11.fits,1997-12-15T19:01:51.048000+00:00,171,EIT
/171/1997-12-16T01:20:16.fits,1997-12-16T01:01:53.141000+00:00,171,EIT
/171/1997-12-16T07:28:23.fits,1997-12-16T07:10:02.129000+00:00,171,EIT
/171/1997-12-16T13:38:16.fits,1997-12-16T13:19:53.016000+00:00,171,EIT
/171/1997-12-16T19:41:42.fits,1997-12-16T19:23:19.454000+00:00,171,EIT
/171/1997-12-17T13:38:05.fits,1997-12-17T13:19:42.833000+00:00,171,EIT
/171/1997-12-17T19:22:29.fits,1997-12-17T19:04:08.436000+00:00,171,EIT
/171/1997-12-18T07:28:27.fits,1997-12-18T07:10:04.619000+00:00,171,EIT
/171/1997-12-18T13:36:16.fits,1997-12-18T13:17:53.508000+00:00,171,EIT
/171/1997-12-18T19:25:28.fits,1997-12-18T19:07:06.608000+00:00,171,EIT
/171/1997-12-19T13:39:37.fits,1997-12-19T13:21:16.180000+00:00,171,EIT
/171/1997-12-21T01:20:14.fits,1997-12-21T01:01:52.133000+00:00,171,EIT
/171/1997-12-21T07:28:28.fits,1997-12-21T07:10:05.118000+00:00,171,EIT
/171/1997-12-21T13:38:55.fits,1997-12-21T13:20:32.906000+00:00,171,EIT
/171/1997-12-22T01:21:37.fits,1997-12-22T01:03:15.900000+00:00,171,EIT
/171/1997-12-22T19:32:17.fits,1997-12-22T19:13:53.173000+00:00,171,EIT
/171/1998-01-03T01:20:17.fits,1998-01-03T01:01:54.117000+00:00,171,EIT
/171/1998-01-03T13:39:33.fits,1998-01-03T13:21:13.294000+00:00,171,EIT
/171/1998-01-04T01:20:17.fits,1998-01-04T01:01:56.591000+00:00,171,EIT
/171/1998-01-04T13:38:45.fits,1998-01-04T13:20:22.867000+00:00,171,EIT
/171/1998-01-05T14:06:28.fits,1998-01-05T13:48:06.324000+00:00,171,EIT
/171/1998-01-06T19:18:36.fits,1998-01-06T19:00:15.694000+00:00,171,EIT
